TxPackets;TxTime;TxId;xPos;yPos
237842;13412;12;40;47
237861;13413;-1;66;72
237880;13413;17;17;41
237899;13414;1;71;52
237918;13414;16;32;89
237937;13415;15;3;8
237956;13417;8;86;96
237975;13418;18;63;53
237994;13421;2;5;26
238013;13422;11;99;17
238032;13422;13;87;90
238051;13423;3;17;55
238070;13424;14;8;71
238089;13425;4;59;25
238108;13426;5;31;25
238127;13427;0;65;54
238146;13429;9;4;40
238165;13429;14;8;71
238184;13430;6;78;15
238203;13430;10;42;16
238222;13431;7;42;76
238241;13432;12;40;47
238260;13433;-1;66;72
238279;13433;17;17;41
238298;13434;1;71;52
238317;13434;16;32;89
238336;13435;15;3;8
238355;13437;8;86;96
238374;13438;18;63;53
238393;13441;2;5;26
238412;13442;11;99;17
238431;13442;13;87;90
238450;13443;3;17;55
238469;13444;15;3;8
238488;13445;4;59;25
238507;13446;5;31;25
238526;13447;0;65;54
238545;13448;7;42;76
238564;13449;9;4;40
238583;13449;14;8;71
238602;13450;6;78;15
238621;13450;10;42;16
238640;13452;12;40;47
238659;13453;-1;66;72
238678;13453;17;17;41
238697;13454;1;71;52
238716;13454;16;32;89
238735;13457;8;86;96
238754;13458;18;63;53
238773;13461;2;5;26
238792;13462;11;99;17
238811;13462;13;87;90
238830;13463;3;17;55
238849;13464;15;3;8
238868;13465;4;59;25
238887;13466;5;31;25
238906;13467;0;65;54
238925;13468;7;42;76
238944;13469;9;4;40
238963;13469;14;8;71
238982;13470;6;78;15
239001;13470;10;42;16
239020;13472;12;40;47
239039;13473;-1;66;72
239058;13473;17;17;41
239077;13474;1;71;52
239096;13474;16;32;89
239115;13477;8;86;96
239134;13478;18;63;53
239153;13481;2;5;26
239172;13482;11;99;17
239191;13482;13;87;90
239210;13483;3;17;55
239229;13484;15;3;8
239248;13485;4;59;25
239267;13486;5;31;25
239286;13487;0;65;54
239305;13488;7;42;76
239324;13489;9;4;40
239343;13489;14;8;71
239362;13490;6;78;15
239381;13490;10;42;16
239400;13492;12;40;47
239419;13493;-1;66;72
239438;13493;17;17;41
239457;13494;1;71;52
239476;13494;16;32;89
239495;13497;8;86;96
239514;13498;18;63;53
239533;13501;2;5;26
239552;13502;11;99;17
239571;13502;13;87;90
239590;13503;3;17;55
239609;13504;15;3;8
239628;13505;4;59;25
239647;13506;5;31;25
239666;13507;0;65;54
239685;13508;7;42;76
239704;13509;9;4;40
239723;13509;14;8;71
239742;13510;6;78;15
239761;13510;10;42;16
239780;13512;12;40;47
239799;13513;-1;66;72
239818;13513;17;17;41
239837;13514;1;71;52
239856;13514;16;32;89
239875;13517;8;86;96
239894;13518;18;63;53
239913;13521;2;5;26
239932;13522;11;99;17
239951;13522;13;87;90
239970;13523;3;17;55
239989;13524;15;3;8
240008;13525;4;59;25
240027;13526;5;31;25
240046;13527;0;65;54
240065;13528;7;42;76
240084;13529;9;4;40
240103;13529;14;8;71
240122;13530;6;78;15
240141;13530;10;42;16
240160;13532;12;40;47
240179;13533;-1;66;72
240198;13533;17;17;41
240217;13534;1;71;52
240236;13534;16;32;89
240255;13537;8;86;96
240274;13538;18;63;53
240293;13541;2;5;26
240312;13542;11;99;17
240331;13542;13;87;90
240350;13543;3;17;55
240369;13544;15;3;8
240388;13545;4;59;25
240407;13546;5;31;25
240426;13547;0;65;54
240445;13548;7;42;76
240464;13549;9;4;40
240483;13549;14;8;71
240502;13550;6;78;15
240521;13550;10;42;16
240540;13552;12;40;47
240559;13553;-1;66;72
240578;13553;17;17;41
240597;13554;1;71;52
240616;13554;16;32;89
240635;13557;8;86;96
240654;13558;18;63;53
240673;13561;2;5;26
240692;13562;11;99;17
240711;13562;13;87;90
240730;13563;3;17;55
240749;13564;15;3;8
240768;13565;4;59;25
240787;13566;5;31;25
240806;13567;0;65;54
240825;13568;7;42;76
240844;13569;9;4;40
240863;13569;14;8;71
240882;13570;6;78;15
240901;13570;10;42;16
240920;13572;12;40;47
240939;13573;-1;66;72
240958;13573;17;17;41
240977;13574;1;71;52
240996;13574;16;32;89
241015;13577;8;86;96
241034;13578;18;63;53
241053;13581;2;5;26
241072;13582;11;99;17
241091;13582;13;87;90
241110;13583;3;17;55
241129;13584;15;3;8
241148;13585;4;59;25
241167;13586;5;31;25
241186;13587;0;65;54
241205;13588;7;42;76
241224;13589;9;4;40
241243;13589;14;8;71
241262;13590;6;78;15
241281;13590;10;42;16
241300;13592;12;40;47
241319;13593;-1;66;72
241338;13593;17;17;41
241357;13594;1;71;52
241376;13594;16;32;89
241395;13597;8;86;96
241414;13598;18;63;53
241433;13601;2;5;26
241452;13602;11;99;17
241471;13602;13;87;90
241490;13603;3;17;55
241509;13604;15;3;8
241528;13605;4;59;25
241547;13606;5;31;25
241566;13607;0;65;54
241585;13608;7;42;76
241604;13609;9;4;40
241623;13609;14;8;71
241642;13610;6;78;15
241661;13610;10;42;16
241680;13612;12;40;47
241699;13613;-1;66;72
241718;13613;17;17;41
241737;13614;1;71;52
241756;13614;16;32;89
241775;13617;8;86;96
241794;13618;18;63;53
241813;13621;2;5;26
241832;13622;11;99;17
241851;13622;13;87;90
241870;13623;3;17;55
241889;13624;15;3;8
241908;13625;4;59;25
241927;13626;5;31;25
241946;13627;0;65;54
241965;13628;7;42;76
241984;13629;9;4;40
242003;13629;14;8;71
242022;13630;6;78;15
242041;13630;10;42;16
242060;13632;12;40;47
242079;13633;-1;66;72
242098;13633;17;17;41
242117;13634;1;71;52
242136;13634;16;32;89
242155;13637;8;86;96
242174;13638;18;63;53
242193;13641;2;5;26
242212;13642;11;99;17
242231;13642;13;87;90
242250;13643;3;17;55
242269;13644;15;3;8
242288;13645;4;59;25
242307;13646;5;31;25
242326;13647;0;65;54
242345;13648;7;42;76
242364;13649;9;4;40
242383;13649;14;8;71
242402;13650;6;78;15
242421;13650;10;42;16
242440;13652;12;40;47
242459;13653;-1;66;72
242478;13653;17;17;41
242497;13654;1;71;52
242516;13654;16;32;89
242535;13657;8;86;96
242554;13658;18;63;53
242573;13661;2;5;26
242592;13662;11;99;17
242611;13662;13;87;90
242630;13663;3;17;55
242649;13664;15;3;8
242668;13665;4;59;25
242687;13666;5;31;25
242706;13667;0;65;54
242725;13668;7;42;76
242744;13669;9;4;40
242763;13669;14;8;71
242782;13670;6;78;15
242801;13670;10;42;16
242820;13671;13;87;90
242839;13671;16;32;89
242858;13672;12;40;47
242877;13673;-1;66;72
242896;13673;17;17;41
242915;13674;1;71;52
242934;13677;8;86;96
242953;13678;4;59;25
242972;13678;18;63;53
242991;13681;2;5;26
243010;13682;11;99;17
243029;13683;3;17;55
243048;13684;15;3;8
243067;13686;5;31;25
243086;13687;0;65;54
243105;13688;7;42;76
243124;13689;9;4;40
243143;13689;14;8;71
243162;13690;6;78;15
243181;13690;10;42;16
243200;13691;13;87;90
243219;13691;16;32;89
243238;13692;12;40;47
243257;13693;-1;66;72
243276;13693;17;17;41
243295;13694;1;71;52
243314;13697;8;86;96
243333;13698;4;59;25
243352;13698;18;63;53
243371;13701;2;5;26
243390;13702;11;99;17
243409;13703;3;17;55
243428;13704;15;3;8
243447;13706;5;31;25
243466;13707;0;65;54
243485;13708;7;42;76
243504;13709;9;4;40
243523;13709;14;8;71
243542;13710;6;78;15
243561;13710;10;42;16
243580;13711;13;87;90
243599;13711;16;32;89
243618;13712;12;40;47
243637;13713;-1;66;72
243656;13713;17;17;41
243675;13714;1;71;52
243694;13717;8;86;96
243713;13718;4;59;25
243732;13718;18;63;53
243751;13721;2;5;26
243770;13722;11;99;17
243789;13723;3;17;55
243808;13724;15;3;8
243827;13726;5;31;25
243846;13727;0;65;54
243865;13728;7;42;76
243884;13729;9;4;40
243903;13729;14;8;71
243922;13730;6;78;15
243941;13730;10;42;16
243960;13731;13;87;90
243979;13731;16;32;89
243998;13732;12;40;47
244017;13733;-1;66;72
244036;13733;17;17;41
244055;13734;1;71;52
244074;13737;8;86;96
244093;13738;4;59;25
244112;13738;18;63;53
244131;13741;2;5;26
244150;13742;11;99;17
244169;13743;3;17;55
244188;13744;15;3;8
244207;13746;5;31;25
244226;13747;0;65;54
244245;13748;7;42;76
244264;13749;9;4;40
244283;13749;14;8;71
244302;13750;6;78;15
244321;13750;10;42;16
244340;13751;13;87;90
244359;13751;16;32;89
244378;13752;12;40;47
244397;13753;-1;66;72
244416;13753;17;17;41
244435;13754;1;71;52
244454;13757;8;86;96
244473;13758;4;59;25
244492;13758;18;63;53
244511;13761;2;5;26
244530;13762;11;99;17
244549;13763;3;17;55
244568;13764;15;3;8
244587;13766;5;31;25
244606;13767;0;65;54
244625;13768;7;42;76
244644;13769;9;4;40
244663;13769;14;8;71
244682;13770;6;78;15
244701;13770;10;42;16
244720;13771;13;87;90
244739;13771;16;32;89
244758;13772;12;40;47
244777;13773;-1;66;72
244796;13773;17;17;41
244815;13774;1;71;52
244834;13777;8;86;96
244853;13778;4;59;25
244872;13778;18;63;53
244891;13781;2;5;26
244910;13782;11;99;17
244929;13783;3;17;55
244948;13784;15;3;8
244967;13786;5;31;25
244986;13787;0;65;54
245005;13788;7;42;76
245024;13789;9;4;40
245043;13789;14;8;71
245062;13790;6;78;15
245081;13790;10;42;16
245100;13791;13;87;90
245119;13791;16;32;89
245138;13792;12;40;47
245157;13793;-1;66;72
245176;13793;17;17;41
245195;13794;1;71;52
245214;13797;8;86;96
245233;13798;4;59;25
245252;13798;18;63;53
245271;13801;2;5;26
245290;13802;11;99;17
245309;13803;3;17;55
245328;13804;15;3;8
245347;13806;5;31;25
245366;13807;0;65;54
245385;13808;7;42;76
245404;13809;9;4;40
245423;13809;14;8;71
245442;13810;6;78;15
245461;13810;10;42;16
245480;13811;13;87;90
245499;13811;16;32;89
245518;13812;12;40;47
245537;13813;-1;66;72
245556;13813;17;17;41
245575;13814;1;71;52
245594;13817;8;86;96
245613;13818;4;59;25
245632;13818;18;63;53
245651;13820;0;65;54
245670;13821;2;5;26
245689;13822;11;99;17
245708;13823;3;17;55
245727;13824;15;3;8
245746;13826;5;31;25
245765;13828;7;42;76
245784;13829;9;4;40
245803;13829;14;8;71
245822;13830;6;78;15
245841;13830;10;42;16
245860;13831;13;87;90
245879;13831;16;32;89
245898;13832;12;40;47
245917;13833;-1;66;72
245936;13833;17;17;41
245955;13834;1;71;52
245974;13837;8;86;96
245993;13838;4;59;25
246012;13838;18;63;53
246031;13840;0;65;54
246050;13841;2;5;26
246069;13842;11;99;17
246088;13843;3;17;55
246107;13844;15;3;8
246126;13846;5;31;25
246145;13848;7;42;76
246164;13849;9;4;40
246183;13849;14;8;71
246202;13850;6;78;15
246221;13850;10;42;16
246240;13851;13;87;90
246259;13851;16;32;89
246278;13852;12;40;47
246297;13853;-1;66;72
246316;13853;17;17;41
246335;13854;1;71;52
246354;13857;8;86;96
246373;13858;4;59;25
246392;13858;18;63;53
246411;13860;0;65;54
246430;13861;2;5;26
246449;13862;11;99;17
246468;13863;3;17;55
246487;13864;15;3;8
246506;13866;5;31;25
246525;13868;7;42;76
246544;13869;9;4;40
246563;13869;14;8;71
246582;13870;6;78;15
246601;13870;10;42;16
246620;13871;13;87;90
246639;13871;16;32;89
246658;13872;12;40;47
246677;13873;-1;66;72
246696;13873;17;17;41
246715;13874;1;71;52
246734;13877;8;86;96
246753;13878;4;59;25
246772;13878;18;63;53
246791;13880;0;65;54
246810;13881;2;5;26
246829;13882;11;99;17
246848;13883;3;17;55
246867;13884;15;3;8
246886;13886;5;31;25
246905;13888;7;42;76
246924;13889;9;4;40
246943;13889;14;8;71
246962;13890;6;78;15
246981;13890;10;42;16
247000;13891;13;87;90
247019;13891;16;32;89
247038;13892;12;40;47
247057;13893;-1;66;72
247076;13893;17;17;41
247095;13894;1;71;52
247114;13897;8;86;96
247133;13898;4;59;25
247152;13898;18;63;53
247171;13900;0;65;54
247190;13901;2;5;26
247209;13902;11;99;17
247228;13903;3;17;55
247247;13904;15;3;8
247266;13906;5;31;25
247285;13908;7;42;76
247304;13909;9;4;40
247323;13909;14;8;71
247342;13910;6;78;15
247361;13910;10;42;16
247380;13911;13;87;90
247399;13911;16;32;89
247418;13912;12;40;47
247437;13913;-1;66;72
247456;13913;17;17;41
247475;13914;1;71;52
247494;13917;8;86;96
247513;13918;4;59;25
247532;13918;18;63;53
247551;13920;0;65;54
247570;13921;2;5;26
247589;13922;11;99;17
247608;13923;3;17;55
247627;13924;15;3;8
247646;13926;5;31;25
247665;13928;7;42;76
247684;13929;9;4;40
247703;13929;14;8;71
247722;13930;6;78;15
247741;13930;10;42;16
247760;13931;13;87;90
247779;13931;16;32;89
247798;13932;12;40;47
247817;13933;-1;66;72
247836;13933;17;17;41
247855;13934;1;71;52
247874;13937;8;86;96
247893;13938;4;59;25
247912;13938;18;63;53
247931;13940;0;65;54
247950;13941;2;5;26
247969;13942;11;99;17
247988;13943;3;17;55
248007;13943;7;42;76
248026;13944;15;3;8
248045;13946;5;31;25
248064;13949;9;4;40
248083;13949;14;8;71
248102;13950;6;78;15
248121;13950;10;42;16
248140;13951;13;87;90
248159;13951;16;32;89
248178;13952;12;40;47
248197;13953;-1;66;72
248216;13953;17;17;41
248235;13954;1;71;52
248254;13957;8;86;96
248273;13958;4;59;25
248292;13958;18;63;53
248311;13960;0;65;54
248330;13961;2;5;26
248349;13962;11;99;17
248368;13963;3;17;55
248387;13963;7;42;76
248406;13964;15;3;8
248425;13966;5;31;25
248444;13968;17;17;41
248463;13969;9;4;40
248482;13969;14;8;71
248501;13970;6;78;15
248520;13970;10;42;16
248539;13971;13;87;90
248558;13971;16;32;89
248577;13972;12;40;47
248596;13973;-1;66;72
248615;13974;1;71;52
248634;13977;8;86;96
248653;13978;4;59;25
248672;13978;18;63;53
248691;13980;0;65;54
248710;13981;2;5;26
248729;13982;11;99;17
248748;13983;3;17;55
248767;13983;7;42;76
248786;13984;15;3;8
248805;13986;5;31;25
248824;13988;17;17;41
248843;13989;9;4;40
248862;13989;14;8;71
248881;13990;6;78;15
248900;13990;10;42;16
248919;13991;13;87;90
248938;13991;16;32;89
248957;13992;12;40;47
248976;13993;-1;66;72
248995;13994;1;71;52
249014;13997;8;86;96
249033;13998;4;59;25
249052;13998;18;63;53
249071;14000;0;65;54
249090;14001;2;5;26
249109;14002;11;99;17
249128;14003;3;17;55
249147;14003;7;42;76
249166;14004;15;3;8
249185;14006;5;31;25
249204;14008;17;17;41
249223;14009;9;4;40
249242;14009;14;8;71
249261;14010;6;78;15
249280;14010;10;42;16
249299;14011;13;87;90
249318;14011;16;32;89
249337;14012;12;40;47
249356;14013;-1;66;72
249375;14014;1;71;52
249394;14017;8;86;96
249413;14018;4;59;25
249432;14018;18;63;53
249451;14020;0;65;54
249470;14021;2;5;26
249489;14022;11;99;17
249508;14023;3;17;55
249527;14023;7;42;76
249546;14024;15;3;8
249565;14026;5;31;25
249584;14028;17;17;41
249603;14029;9;4;40
249622;14029;14;8;71
249641;14030;6;78;15
249660;14030;10;42;16
249679;14031;13;87;90
249698;14031;16;32;89
249717;14032;12;40;47
249736;14033;-1;66;72
249755;14034;1;71;52
249774;14037;8;86;96
249793;14038;4;59;25
249812;14038;18;63;53
249831;14040;0;65;54
249850;14041;2;5;26
249869;14042;11;99;17
249888;14043;3;17;55
249907;14043;7;42;76
249926;14044;15;3;8
249945;14046;5;31;25
249964;14048;17;17;41
249983;14049;9;4;40
250002;14049;14;8;71
250021;14050;6;78;15
250040;14050;10;42;16
250059;14051;13;87;90
250078;14051;16;32;89
250097;14052;12;40;47
250116;14053;-1;66;72
250135;14054;1;71;52
250154;14057;8;86;96
250173;14058;4;59;25
250192;14058;18;63;53
250211;14059;5;31;25
250230;14060;0;65;54
250249;14061;2;5;26
250268;14062;11;99;17
250287;14063;3;17;55
250306;14063;7;42;76
250325;14064;15;3;8
250344;14068;17;17;41
250363;14069;9;4;40
250382;14069;14;8;71
250401;14070;6;78;15
250420;14070;10;42;16
250439;14071;13;87;90
250458;14071;16;32;89
250477;14072;12;40;47
250496;14073;-1;66;72
250515;14074;1;71;52
250534;14077;8;86;96
250553;14078;4;59;25
250572;14078;18;63;53
250591;14079;5;31;25
250610;14080;0;65;54
250629;14081;2;5;26
250648;14082;11;99;17
250667;14083;3;17;55
250686;14083;7;42;76
250705;14084;15;3;8
250724;14088;17;17;41
250743;14089;9;4;40
250762;14089;14;8;71
250781;14090;6;78;15
250800;14090;10;42;16
250819;14091;13;87;90
250838;14091;16;32;89
250857;14092;12;40;47
250876;14093;-1;66;72
250895;14094;1;71;52
250914;14097;8;86;96
250933;14098;4;59;25
250952;14098;18;63;53
250971;14099;5;31;25
250990;14100;0;65;54
251009;14101;2;5;26
251028;14102;11;99;17
251047;14103;3;17;55
251066;14103;7;42;76
251085;14104;15;3;8
251104;14108;17;17;41
251123;14109;9;4;40
251142;14109;14;8;71
251161;14110;6;78;15
251180;14110;10;42;16
251199;14111;13;87;90
251218;14111;16;32;89
251237;14112;12;40;47
251256;14113;-1;66;72
251275;14114;1;71;52
251294;14117;8;86;96
251313;14118;4;59;25
251332;14118;18;63;53
251351;14119;5;31;25
251370;14120;0;65;54
251389;14121;2;5;26
251408;14122;11;99;17
251427;14123;3;17;55
251446;14123;7;42;76
251465;14124;15;3;8
251484;14128;17;17;41
251503;14129;9;4;40
251522;14129;14;8;71
251541;14130;6;78;15
251560;14130;10;42;16
251579;14131;13;87;90
251598;14131;16;32;89
251617;14132;12;40;47
251636;14133;-1;66;72
251655;14134;1;71;52
251674;14137;8;86;96
251693;14138;4;59;25
251712;14138;18;63;53
251731;14139;5;31;25
251750;14140;0;65;54
251769;14141;2;5;26
251788;14142;11;99;17
251807;14143;3;17;55
251826;14143;7;42;76
251845;14144;15;3;8
251864;14148;17;17;41
251883;14149;9;4;40
251902;14149;14;8;71
251921;14150;6;78;15
251940;14150;10;42;16
251959;14151;13;87;90
251978;14151;16;32;89
251997;14152;12;40;47
252016;14153;-1;66;72
252035;14154;1;71;52
252054;14157;8;86;96
252073;14158;4;59;25
252092;14158;18;63;53
252111;14159;5;31;25
252130;14160;0;65;54
252149;14161;2;5;26
252168;14162;11;99;17
252187;14163;3;17;55
252206;14163;7;42;76
252225;14164;15;3;8
252244;14168;17;17;41
252263;14169;9;4;40
252282;14169;14;8;71
252301;14170;6;78;15
252320;14170;10;42;16
252339;14171;13;87;90
252358;14171;16;32;89
252377;14172;12;40;47
252396;14173;-1;66;72
252415;14174;1;71;52
252434;14177;8;86;96
252453;14178;4;59;25
252472;14178;18;63;53
252491;14179;5;31;25
252510;14180;0;65;54
252529;14181;2;5;26
252548;14182;11;99;17
252567;14183;3;17;55
252586;14183;7;42;76
252605;14184;15;3;8
252624;14188;17;17;41
252643;14189;9;4;40
252662;14189;14;8;71
252681;14190;6;78;15
252700;14190;10;42;16
252719;14191;13;87;90
252738;14191;16;32;89
252757;14192;12;40;47
252776;14193;-1;66;72
252795;14194;1;71;52
252814;14197;8;86;96
252833;14198;4;59;25
252852;14198;18;63;53
252871;14199;5;31;25
252890;14200;0;65;54
252909;14201;2;5;26
252928;14202;11;99;17
252947;14203;3;17;55
252966;14203;7;42;76
252985;14204;15;3;8
253004;14208;17;17;41
253023;14209;9;4;40
253042;14209;14;8;71
253061;14210;6;78;15
253080;14210;10;42;16
253099;14211;13;87;90
253118;14211;16;32;89
253137;14212;12;40;47
253156;14213;-1;66;72
253175;14214;1;71;52
253194;14216;11;99;17
253213;14217;8;86;96
253232;14218;4;59;25
253251;14218;18;63;53
253270;14219;5;31;25
253289;14220;0;65;54
253308;14221;2;5;26
253327;14223;3;17;55
253346;14223;7;42;76
253365;14224;15;3;8
253384;14228;17;17;41
253403;14229;9;4;40
253422;14229;14;8;71
253441;14230;6;78;15
253460;14230;10;42;16
253479;14231;13;87;90
253498;14231;16;32;89
253517;14232;12;40;47
253536;14233;-1;66;72
253555;14234;1;71;52
253574;14236;11;99;17
253593;14237;8;86;96
253612;14238;4;59;25
253631;14238;18;63;53
253650;14239;5;31;25
253669;14240;0;65;54
253688;14241;2;5;26
253707;14243;3;17;55
253726;14243;7;42;76
253745;14244;15;3;8
253764;14248;17;17;41
253783;14249;9;4;40
253802;14249;14;8;71
253821;14250;6;78;15
253840;14250;10;42;16
253859;14251;13;87;90
253878;14251;16;32;89
253897;14252;12;40;47
253916;14253;-1;66;72
253935;14254;1;71;52
253954;14256;11;99;17
253973;14257;8;86;96
253992;14258;4;59;25
254011;14258;18;63;53
254030;14259;5;31;25
254049;14260;0;65;54
254068;14261;2;5;26
254087;14263;3;17;55
254106;14263;7;42;76
254125;14264;15;3;8
254144;14268;17;17;41
254163;14269;9;4;40
254182;14269;14;8;71
254201;14270;6;78;15
254220;14270;10;42;16
254239;14271;13;87;90
254258;14271;16;32;89
254277;14272;12;40;47
254296;14273;-1;66;72
254315;14274;1;71;52
254334;14276;11;99;17
254353;14277;8;86;96
254372;14278;4;59;25
254391;14278;18;63;53
254410;14279;5;31;25
254429;14280;0;65;54
254448;14281;2;5;26
254467;14283;3;17;55
254486;14283;7;42;76
254505;14284;15;3;8
254524;14288;17;17;41
254543;14289;9;4;40
254562;14289;14;8;71
254581;14290;6;78;15
254600;14290;10;42;16
254619;14291;13;87;90
254638;14291;16;32;89
254657;14292;12;40;47
254676;14293;-1;66;72
254695;14294;1;71;52
254714;14296;11;99;17
254733;14297;8;86;96
254752;14298;4;59;25
254771;14298;18;63;53
254790;14299;5;31;25
254809;14300;0;65;54
254828;14301;2;5;26
254847;14303;3;17;55
254866;14303;7;42;76
254885;14304;15;3;8
254904;14305;8;86;96
254923;14308;17;17;41
254942;14309;9;4;40
254961;14309;14;8;71
254980;14310;6;78;15
254999;14310;10;42;16
255018;14311;13;87;90
255037;14311;16;32;89
255056;14312;12;40;47
255075;14313;-1;66;72
255094;14314;1;71;52
255113;14316;11;99;17
255132;14318;4;59;25
255151;14318;18;63;53
255170;14319;5;31;25
255189;14320;0;65;54
255208;14321;2;5;26
255227;14323;3;17;55
255246;14323;7;42;76
255265;14324;15;3;8
255284;14325;8;86;96
255303;14328;17;17;41
255322;14329;9;4;40
255341;14329;14;8;71
255360;14330;6;78;15
255379;14330;10;42;16
255398;14331;13;87;90
255417;14331;16;32;89
255436;14332;12;40;47
255455;14333;-1;66;72
255474;14334;1;71;52
255493;14336;11;99;17
255512;14338;4;59;25
255531;14338;18;63;53
255550;14339;5;31;25
255569;14340;0;65;54
255588;14341;2;5;26
255607;14343;3;17;55
255626;14343;7;42;76
255645;14344;15;3;8
255664;14345;8;86;96
255683;14348;17;17;41
255702;14349;9;4;40
255721;14349;14;8;71
255740;14350;6;78;15
255759;14350;10;42;16
255778;14351;13;87;90
255797;14351;16;32;89
255816;14352;12;40;47
255835;14353;-1;66;72
255854;14354;1;71;52
255873;14356;11;99;17
255892;14357;12;40;47
255911;14358;4;59;25
255930;14358;18;63;53
255949;14359;5;31;25
255968;14360;0;65;54
255987;14361;2;5;26
256006;14363;3;17;55
256025;14363;7;42;76
